x,y
219019,334994
168256,292933
139973,368328
52388,277447
28538,303655
442985,229236
152736,204341
48889,452535
50973,279787
28538,303664
102934,368880
154591,356025
28538,303736
46835,259050
28538,303626
109017,185143
150877,344428
52760,269861
152796,331174
44495,218921
122169,304384
154704,244356
138274,229710
110970,203328
156358,226389
47909,320881
52760,269913
102125,321828
145324,220055
28538,303834
448513,265581
28538,303885
28538,303462
56495,227727
172183,204020
28538,303851
31401,236493
168714,368043
102303,190424
164073,299348
43720,250102
159574,310489
459653,255260
52388,277520
43720,250136
153459,374406
50187,268793
52388,277473
46176,241244
172807,352751
41958,130419
158930,326341
163001,281651
54201,271728
43720,249830
181250,256334
152964,388339
149662,315667
52815,267168
28538,303599
43720,249991
117897,208135
28538,303939
30678,240907
58406,373384
460384,259572
173684,250988
97000,331237
152135,364268
460446,275174
42058,190099
54201,271796
52388,277443
43720,249949
43720,250079
173714,262639
66364,401791
147586,275941
103809,369531
43720,250121
28538,303853
52388,277701
172625,256909
42767,328299
54201,271824
52388,277538
154585,421027
159599,331111
47741,327617
40410,202160
45382,372666
43720,249835
28538,303648
130178,315277
47716,284538
47535,245226
28538,303663
159285,346359
175985,220426
162421,443340
156790,385536
52815,267104
48338,321635
49463,365904
52388,277364
45643,385908
54201,271791
134399,366044
43720,249966
52388,277436
43720,249975
52388,277456
174278,373503
157614,319707
166827,337553
132837,239994
46571,284309
184564,214095
145168,260310
157444,380519
186665,219174
52388,277519
52388,277423
228649,119568
109818,162681
52760,269848
28538,303654
175321,225924
176953,263765
42160,279411
150575,328138
187356,236531
41772,203088
28538,304016
152905,353779
146716,382072
52815,266922
143516,263597
43720,249808
52388,277545
43720,250055
28538,303963
59876,194576
52388,277553
120907,280084
154931,330454
130581,344056
49982,351593
44273,207136
100168,373334
28538,303703
36850,234631
43720,249945
43720,249999
148722,288935
449623,266253
154528,364742
28538,303692
43720,249610
138274,229710
52388,277570
52388,277635
47750,285710
112950,174574
28538,303465
49124,177333
179189,382569
459674,277944
195150,355249
449719,251079
161211,278114
445329,229855
53499,278134
141062,422648
43720,249607
163003,272699
175138,282535
163931,302433
133673,369452
176061,291086
174013,264990
52760,269857
42051,122625
46929,276792
145424,356838
112709,382766
164195,332403
168972,279080
148926,243423
189921,271882
43720,249994
107333,307489
43720,250188
54201,271681
469125,260933
43720,249849
139956,251937
43720,249970
46827,269506
51193,236782
52388,277359
111537,381017
54143,159600
28538,303697
52760,270048
160135,87433
52388,277539
30868,158014
42128,196925
52388,277543
448148,289413
49042,329859
175838,268675
46732,341687
163256,251364
155325,252724
28538,303560
142434,437470
172000,249805
52388,277457
43720,249921
154509,322385
166875,317106
28538,303606
52388,277441
52388,277530
28538,303500
136304,212882
46710,250141
52388,277640
44795,223573
43720,250078
127236,157843
53850,263068
175842,221918
174867,284234
43720,249989
103525,249752
43720,249761
55848,237260
43720,250170
97232,247404
43720,249836
141560,204802
114322,374806
174017,221584
52388,277461
43720,249993
189293,360048
52388,277481
154413,422928
445329,229855
52388,277583
52388,277620
164397,296632
38890,239524
52760,269965
194215,312742
43720,249994
170544,416673
140096,370043
43720,250079
43720,249923
43720,249755
167247,230940
37969,194266
52388,277516
57079,274572
47811,304136
129515,150146
28538,303747
43720,249888
49360,279105
123603,369709
30914,284838
52760,269914
178463,309960
43720,250183
28538,303774
177390,247840
52760,269932
154528,364742
173219,236860
43720,250080
48113,327201
44203,207104
28538,303443
249013,254047
142635,403951
49491,280457
40201,252705
52388,277465
121226,369081
114676,244540
142166,407929
52760,269970
28538,303536
459527,270434
43720,250178
52388,277562
28538,303787
28538,303795
162329,261561
28538,303748
28538,303927
148378,311908
52388,277498
41792,276078
153268,306615
28538,303914
179622,259606
43720,249984
43720,249941
170474,336823
34237,229720
445329,229855
28538,304131
28538,303434
43720,250051
43720,249875
52760,269912
49140,399397
52388,277481
109922,239267
52760,269874
101532,391728
144636,359829
154528,364809
129380,177562
171404,235963
103054,371436
28538,303489
52388,277517
169224,224038
183867,262337
52388,277425
173421,264483
28538,304060
120665,124055
156542,360226
52760,269878
445329,229855
52388,277494
28538,303868
52388,277492
141958,215184
52815,267121
52301,268340
54201,271715
43720,250085
181062,345879
152250,296299
190220,221736
52760,269913
93133,359510
160893,295583
176701,338416
189890,360302
460380,322633
153199,345569
52388,277541
158178,203483
28538,303705
197890,360634
52388,277657
180099,255951
162890,326169
181851,295323
447471,250222
187688,381429
40297,157483
188945,354484
47291,376900
188283,348458
143768,325769
172153,261801
52760,269915
28538,303887
102789,361701
142977,199417
52388,277497
52388,277480
122988,293346
155545,367807
182683,402150
28538,303927
30157,170850
28538,303502
52388,277595
43720,249830
43720,249829
28538,303917
143391,371436
28538,303516
459629,311662
41914,260150
52388,277680
43720,249970
28538,303775
46610,327335
54201,271715
43720,249848
101974,192586
102329,190845
447996,288969
52388,277509
148217,291241
124681,178809
54104,292247
31734,342637
54201,271759
151752,302483
42079,162597
54201,271858
28538,303585
54201,271683
52388,277452
143247,405658
42813,227763
43841,246493
147650,385666
52388,277605
158039,385512
125397,368693
28538,303862
54104,288619
44298,230958
49884,288500
52815,267163
179384,249744
44273,207356
445329,229855
175713,265305
52388,277458
47560,290230
43720,250178
48122,253307
47589,275496
31083,244258
449649,309485
168084,287311
172412,285019
50053,320958
135965,295704
28538,304000
43720,250076
445329,229855
168674,340950
52388,277485
160075,349972
28538,303979
28538,303508
54201,271720
43720,250055
28538,304090
28538,303700
43720,249853
28538,303576
52388,277522
119223,211352
45503,345938
28538,303978
184029,188821
55312,347409
375068,337310
43720,250181
56938,263184
185554,221131
49728,374042
445329,229855
179024,266714
43720,249939
289596,302888
156226,357442
140998,319405
158353,284342
52388,277551
155004,330601
171715,391656
52760,269735
137859,300659
28538,303604
135079,366684
127696,191314
43720,250135
48972,300707
28538,303680
155842,363766
177169,240484
145113,270116
45224,392945
181492,402268
179211,251270
167021,264565
46408,258982
54137,395226
156980,437874
52388,277529
54201,271886
159626,404608
447913,320799
106448,338801
43720,249831
43720,249928
28538,303909
31735,285387
129362,282398
47972,243356
168028,351242
458986,311147
459564,269877
43720,249992
52388,277630
180731,247711
192466,408320
43720,249604
174426,444253
52760,269995
28538,303625
52388,277503
136968,268997
37445,230532
52388,277453
52388,277462
52760,269886
52388,277475
129069,208670
106254,253228
47002,326513
93436,377049
117394,315476
54201,271822
113157,243346
68901,331043
52388,277510
103632,366427
28538,303675
43720,249970
155563,365899
28538,303775
52388,277456
45393,405820
177895,278476
164658,230770
94848,326619
154611,411622
119803,228676
52388,277506
96266,295382
57534,459430
171818,217975
28538,303807
42079,184788
52388,277406
43720,249885
103660,401872
112167,388249
48317,315003
166739,369650
28538,303693
142309,305146
42292,269894
59133,201102
176698,257742
52815,267075
103993,324409
182106,250669
28538,303748
28538,303543
52760,269835
96344,345940
54201,271817
43720,249881
30280,188435
191932,301527
175144,423730
159381,69943
52388,277643
47604,302714
172840,271493
52815,267092
154335,325897
28538,303856
175423,350193
143397,304498
52388,277568
47503,359139
176268,252861
144103,370121
173653,263026
52388,277576
130504,151399
52388,277521
178702,268823
154242,206260
459686,274708
43720,249941
52388,277514
28538,303679
28538,303385
28538,303651
28538,303870
43720,249926
170082,127117
28538,303796
48716,258033
38850,169762
48107,316013
175308,284931
445329,229855
52815,267116
52388,277534
43720,249956
42000,246155
52707,188153
187194,254622
52388,277505
445329,229855
121948,221026
146816,240633
28538,303733
165228,233633
151928,396318
145583,233195
43720,249945
154528,364773
43506,179865
48883,334196
129481,253966
42320,249734
63028,83877
52388,277544
189985,261083
109108,268459
119647,362295
52388,277459
182440,276264
100458,373924
95621,323044
171680,328907
154573,417780
43720,249967
148286,334211
136858,220308
48014,308085
141397,263302
54201,271669
28538,303562
28538,303497
54201,271604
174482,245639
43419,304147
445329,229855
106532,229608
40553,219739
148388,284418
54104,288600
450915,305972
43720,250053
42886,281944
174755,313128
52388,277575
158719,189246
52388,277571
99983,359665
172972,229809
43720,250106
52388,277503
43720,250082
181190,252565
52388,277513
52760,269873
28538,303686
118887,212924
143455,413103
152305,325620
448541,266731
107209,285078
117996,459036
42077,157594
52388,277456
445329,229855
28538,303922
456949,274297
111120,290827
52388,277637
52388,277572
31257,249864
52760,269894
119286,229491
446235,272927
52815,267150
41466,262778
52388,277582
28538,303468
43720,249428
445329,229855
28538,303638
52388,277493
142134,423338
47535,290597
442985,229236
52760,269832
28538,303538
28538,303993
52760,269967
47511,289580
46360,293456
110135,321046
52388,277482
163114,375873
173102,295072
445329,229855
43720,249876
46313,354751
146854,304546
104108,223780
44781,279513
442985,229236
169649,307432
46806,297773
28538,303436
43381,294503
52815,266958
126861,212685
136531,370075
43720,249835
52388,277470
52760,269924
139645,240744
136135,243072
36596,331663
97237,296159
52388,277491
157428,361552
160902,259750
44989,291067
44795,223162
43089,262928
52388,277613
127907,164757
142937,400713
44788,305487
40938,168783
144412,438849
52388,277492
143187,407822
104278,297643
46960,216299
52388,277488
28538,303734
52388,277539
147836,409918
168670,306229
175400,225853
133570,279821
52301,268257
50729,413163
95937,378919
52388,277491
30716,291419
142750,401644
107698,165758
43720,250129
41679,155266
28538,303701
28538,303652
186452,414652
160944,258162
103772,366125
167163,207042
28538,303698
54201,271674
52388,277456
162103,349951
47452,374406
151375,370613
151570,276660
28538,303700
28538,303767
188776,303036
28538,303889
152242,372646
97027,298914
43720,249941
163519,299580
54201,271823
43720,250181
30885,247134
142787,412606
49676,360382
30279,211924
118843,350285
41923,300123
43720,249848
183845,343732
164892,348948
28538,303735
61037,343671
176729,219293
175578,272699
43720,249995
52388,277482
43041,231969
43720,250079
54201,271682
54201,271714
28538,303812
52388,277588
171857,186851
28538,303789
52815,267061
159627,285108
142163,422291
43720,249607
31165,297246
30586,278340
43720,249811
152073,283058
198190,296158
173640,295780
52388,277632
52388,277532
451686,309393
52388,277474
185520,227290
43930,256658
41702,185404
148907,278368
106502,362622
28538,303906
129380,196761
180685,262748
177578,292083
54201,271649
54201,271830
52301,268417
54104,288793
28538,303702
113617,214329
28538,303492
461652,346665
445329,229855
159388,350783
43720,249918
28538,303965
52388,277577
115137,323948
52760,269918
100104,373877
146204,304955
153135,360376
43720,249970
42225,210880
52388,277576
52388,277624
445329,229855
29538,291791
144176,378396
161331,305007
48392,297909
448777,262379
179968,336082
50137,323565
173326,236753
141387,424187
152896,350625
52815,267100
143235,378416
174686,221256
54000,266501
28538,303683
144722,270054
49544,343908
165394,285865
43720,249851
160075,349983
147181,315992
160334,289642
197147,249658
170571,302866
157412,379386
144311,269945
144669,353525
445329,229855
47858,256561
52760,269932
28538,303578
52388,277629
46471,282430
445329,229855
30570,188262
52388,277590
41660,278451
174441,225978
142517,413356
153686,351615
185104,253387
30934,223029
456507,311296
52388,277470
28538,303717
109870,142995
102878,366924
52388,277527
102427,375425
145135,283858
54422,354180
28538,304025
114382,408161
28538,303873
177448,334706
56228,289994
44832,284852
43720,250180
101381,300252
108596,203058
28538,303433
28538,303724
107941,376188
143964,304179
174868,284009
28538,303731
45055,308504
131444,155481
178443,207322
130909,255688
56906,386172
52388,277471
52815,267140
43720,249428
28538,303477
37619,375057
46668,265694
41826,192260
462326,262447
32526,210585
141387,424182
128661,313768
143704,391441
445329,229855
54104,288605
457689,252656
52815,267069
150685,361612
47493,244725
38820,243328
162868,259469
52388,277537
46220,384074
28538,304031
28538,304307
28538,303467
28538,303824
133751,409827
67206,156347
143459,338125
43720,249995
28538,303861
43720,250119
28538,303473
138710,204620
148315,243682
41559,220782
43720,249833
52815,267137
47423,203201
162619,246664
182324,261011
30762,346207
43720,249755
445329,229855
52388,277658
46869,255789
28538,303460
52760,269966
52388,277572
161152,275205
155189,370893
137843,212960
52388,277470
49397,309117
48063,326367
41836,145505
154401,344842
152648,266680
150923,234230
145732,342215
50577,456769
52388,277540
152358,400729
52388,277391
52388,277552
448550,293890
52760,269882
141180,329270
138510,299655
52388,277590
134800,362680
52760,269891
110301,387159
181306,339612
152684,343920
42177,289301
28538,303862
45498,278309
52388,277500
117628,385235
52388,277582
103986,292995
141365,425003
48151,272589
161632,269666
52388,277478
43720,249993
43720,249877
112368,383860
43720,249926
119861,200348
170089,292704
163747,391114
46049,411758
28538,303641
52301,268324
52388,277584
47152,300643
28538,303863
52388,277534
139615,254784
52388,277497
52388,277483
43720,249850
47988,297937
151561,413498
43720,249845
28538,303531
125272,413287
43041,231962
40739,192847
193246,363395
119595,225473
127145,366082
52388,277563
141884,257222
47246,225447
153594,365325
114037,336605
445329,229855
28538,303664
30038,171501
28538,303728
52815,267066
43041,232258
28538,303838
172194,246550
52388,277542
28538,303500
28538,303874
85825,368220
52388,277600
28538,303767
176779,176908
112481,294357
43720,249978
183273,254084
28538,303601
167667,398813
42394,230940
112713,251192
43720,249972
228982,119608
89117,407504
50844,314311
448745,250145
52388,277415
100087,377573
146098,322660
52388,277583
28538,303739
47942,355488
445329,229855
43720,249850
52388,277537
43041,232226
52388,277631
52388,277432
28538,303716
28538,303846
52388,277528
165529,331679
160046,303509
155381,358980
54104,288606
43041,232378
36885,176377
104599,373618
172956,177729
48104,293203
54201,271784
459527,282936
181162,236436
182946,307549
159848,266277
43720,249606
46852,295084
30426,244912
56263,272189
38849,278763
28538,303710
154528,364748
99420,172922
43720,250077
59876,194517
52760,269799
143201,369047
446752,294942
52388,277616
52388,277454
49918,351649
43720,249837
170550,359148
105231,159031
48606,312329
52388,277453
135332,226525
28538,303958
28538,303582
52388,277514
150719,398844
154857,370664
43720,249993
152059,331679
29452,296488
187615,215142
180445,306455
43720,250082
43720,249837
194417,343486
52388,277489
143235,408548
28538,303923
152263,367685
52388,277643
144900,434381
448665,239803
173245,354300
447325,256434
42257,176288
144244,346310
157053,360213
121459,269989
52815,266998
51935,227375
42359,197436
157130,335560
95771,365697
43720,249610
52301,268367
43720,249834
28538,303911
47611,347917
43720,249945
31959,287630
41698,219193
28538,303874
123913,294054
186324,333416
28538,303907
52388,277448
52388,277492
122997,291150
43720,250103
175927,258488
168252,286727
52388,277482
99397,343680
39933,305747
52388,277616
163557,279460
54201,271729
28538,303694
30978,324770
54201,271603
45059,217036
28538,303989
45131,338748
470846,286383
28538,303901
142882,304448
42288,328493
28538,303960
42187,251667
30726,319096
52388,277561
48253,332854
52760,269897
43720,249953
152796,334058
120868,369066
142732,317199
56714,289952
49112,313573
106362,248467
43720,249607
52388,277489
28538,303520
38511,285336
52073,250483
441041,251389
28538,303884
138058,243096
491934,268014
42438,188069
52388,277688
42764,237919
30927,312006
162863,376047
30919,248633
175342,335764
52388,277523
174479,273406
160683,246923
52388,277488
52388,277461
28538,303542
140562,167154
173397,262130
45001,290380
52760,269959
137650,322900
138861,214099
180437,262606
448108,284320
28538,303787
28538,303979
41971,222589
52388,277602
52388,277568
120848,283823
28538,303461
151446,355030
143165,398068
203777,369011
162628,272397
113207,265171
52388,277547
43720,250099
176888,285033
48840,324141
101243,393050
137862,228175
52388,277695
445329,229855
38705,255710
52760,269937
142688,397542
28538,303963
52760,269876
175819,254225
54201,271832
177155,259045
108159,182172
154066,407477
52388,277622
160910,209827
52760,270053
52388,277467
43720,249878
445329,229855
46242,285861
129380,210423
28538,303602
154423,354793
147912,382789
181303,350016
43720,249979
52760,269809
131846,254417
31820,245580
47235,291659
121252,283208
149939,351531
29475,297275
52388,277464
28538,303784
28538,303906
28538,303428
28538,303523
52388,277462
28538,303635
174685,260437
142218,364917
154396,417857
28538,303476
97226,427727
43720,249958
158824,292190
43720,249949
52581,231543
37446,217758
147439,257027
155078,332174
47794,310692
99784,372844
43720,249993
28538,304308
54201,271673
28538,303755
28538,303715
43720,250124
52760,269899
142667,274890
176725,265333
46313,354751
28538,303620
133941,370154
28538,303924
43112,116090
37075,281512
43720,250114
130025,159193
52388,277535
111341,169884
102118,177401
28538,304236
101812,371013
47280,394610
52388,277671
514642,348322
156525,314548
52760,269874
41402,212824
52388,277558
455024,238329
48415,269414
28538,303905
28538,303790
43720,249978
138501,279907
142859,359234
119438,286253
43720,249835
178494,262275
167146,300516
52388,277476
173245,354300
55629,329908
28538,303715
141014,264284
47507,289991
31071,241357
183948,440059
43335,246682
52760,269898
42614,278220
51651,352908
54201,271823
54201,271761
52388,277458
43738,265469
43720,249953
54201,271757
41905,189977
442401,295872
146956,340383
52388,277573
130282,251639
43720,249955
28538,303512
52388,277504
52388,277480
153334,337572
445329,229855
50019,311360
28538,303585
52760,269818
182568,329666
187232,293687
31401,236254
52388,277523
52388,277529
43720,249823
43720,249829
178521,285306
59133,200968
139224,251927
54201,271805
52760,269936
52388,277652
187975,355195
153781,354889
52388,277418
173248,307920
445329,229855
110884,351665
41625,212492
28538,303889
50761,406812
52815,267142
103906,369447
185440,135973
40916,179184
52760,269804
44795,223173
120191,286058
68860,337763
180327,331734
459161,232701
152045,420205
53499,278174
28538,303908
54104,288529
152795,387000
54201,271861
52388,277436
28538,303465
46668,265694
321057,273779
120955,282453
52388,277513
154111,422335
43720,250114
172985,268560
50564,422140
43720,250117
100946,278199
52388,277516
157761,340163
52388,277461
28538,303732
142863,345010
48053,306944
47867,337052
28538,303797
42690,346747
30925,249280
175760,235384
201781,95812
45770,371975
49112,313573
174535,202999
184771,229107
41582,250468
151621,377348
43144,163220
142015,257854
28538,303574
43720,249954
166728,244416
52388,277553
134186,258467
52388,277441
43720,249882
153943,219885
52760,269908
42622,267100
139888,221350
149873,408446
28538,303785
172740,253913
69094,324306
52388,277525
103950,323621
152211,352540
30406,188268
129225,337130
32112,275584
42081,289833
142636,411328
28538,303680
109087,183569
168504,343295
160251,410694
55750,322156
30481,188586
43720,250181
52760,269855
41792,283606
52760,269930
62279,250521
28538,303782
43720,250118
28538,303571
143602,305277
68901,331047
110612,153431
28538,303847
52388,277472
28538,303807
52388,277454
161435,301666
52388,277456
28538,303711
189956,358005
43720,249881
172341,322844
179375,262912
126732,208735
46313,354787
52760,269916
448848,261364
53981,228405
48537,296056
31139,339773
148185,375858
28538,303731
43720,249870
46869,255789
143244,418642
143785,339223
168206,305786
186164,207127
151909,372948
99615,288391
445329,229855
160468,261888
172698,261234
49451,268891
52760,269888
52388,277592
52815,266975
143259,369755
133344,279833
156274,245748
42364,204036
151021,370665
28538,303671
52388,277467
191923,346681
104378,369873
52388,277456
42668,285864
165394,285849
43720,249950
153003,334076
52388,277420
46313,354776
185681,261191
136332,228311
109866,254568
150966,312217
28538,303714
52388,277493
28538,303554
445329,229855
28538,303723
43720,250099
52760,269948
213954,265930
54201,271754
122130,308874
169531,283247
31272,347504
144882,270026
52815,267219
459564,309375
43720,250175
28538,303988
448089,234084
52388,277545
141355,405227
43720,250173
52388,277515
52388,277582
49078,295729
28538,303859
118901,249468
160893,295583
50090,208914
37040,183007
159982,352956
52760,269930
44739,370917
28538,303754
191966,292772
30589,150119
180524,236923
175011,223162
43720,249857
154760,405029
155032,431755
52388,277516
461294,331272
44328,261738
52760,269806
178697,232418
43720,250173
104629,365158
52388,277636
103105,370140
54201,271780
28538,303717
168113,295016
175401,150694
28538,303966
52388,277553
54104,288634
150261,231249
163363,178994
52388,277452
45516,252704
52388,277600
158994,295653
143999,355461
41558,271419
448479,322311
43720,250129
137682,300131
152737,357331
151172,374835
28538,303516
42159,203967
184248,244244
41897,245619
147655,238202
30480,251981
28538,303670
154583,296576
31062,199632
28538,303716
161028,297851
28538,303744
146406,346351
52388,277582
165394,285857
47101,305464
28538,303791
151779,254664
28538,303573
173659,286621
131509,387918
28538,303760
111333,342648
43720,250104
54201,271753
52388,277628
54344,349356
52388,277498
52388,277437
168242,369433
150214,321992
174348,339692
177410,231500
29291,291944
54201,271926
43041,232263
43720,249811
46313,354780
28538,303713
28538,303444
166277,234543
48896,411199
104439,331205
52760,269924
157222,353874
28538,303708
105850,187981
175216,296669
43720,249830
28538,303943
28538,304030
142514,417195
52760,269909
43720,249973
151303,177849
28538,304058
442375,340495
103990,362762
40732,208580
43720,249835
52388,277541
43720,249758
52388,277604
117811,202603
151245,212749
169581,289016
43720,249971
52388,277587
52388,277535
190890,302356
43720,250075
457061,253094
143388,274756
173350,250319
165047,330070
139110,251721
161966,263309
52301,268258
47581,290706
47076,307476
190683,357454
100031,374140
28538,303569
178376,260279
53499,277964
121059,369758
168457,212651
52388,277558
62573,152272
52388,277510
43720,249758
154217,388718
45010,241037
39638,286802
445329,229855
145584,311780
173280,289756
172863,213876
47167,277554
155161,346132
52760,269911
28538,303709
52388,277463
42813,227923
52388,277576
52388,277519
54201,271761
54201,271821
46222,305995
54104,288514
442985,229236
43720,250055
52388,277478
449826,298890
109389,201924
28538,303443
165394,285855
145546,365924
142070,308076
128935,208739
43720,250177
52388,277528
173932,239421
141948,303438
157036,316068
43837,284743
103092,232458
52388,277669
143339,295705
182707,352191
52388,277519
52388,277483
57921,465022
149390,319280
52388,277549
28538,303815
103001,372391
52388,277617
43720,250044
52388,277599
489759,240246
442985,229236
52388,277459
53499,277956
59876,194555
169229,253420
108864,221578
99429,376634
176004,278448
47826,252829
52388,277607
52388,277525
52388,277522
146769,305489
103571,364693
160464,338350
191990,270343
47673,328386
30420,157543
52388,277490
103922,217421
99713,389492
54176,339504
136425,329125
59133,200947
70217,322285
142126,398647
52388,277545
52388,277566
68860,338135
141327,420731
52388,277522
43720,249853
52388,277388
177060,280588
52388,277547
154528,364739
28538,303985
52760,269917
162775,372030
113157,243968
180502,210744
52388,277656
140312,212094
48323,180464
165800,355621
31786,254949
147759,286977
52388,277483
188771,288024
28538,303798
45790,352569
445329,229855
30886,221826
43720,250101
155167,368115
46490,353972
52760,269929
46573,235183
42150,276590
93897,454809
43720,249990
182929,253940
52388,277524
174782,255870
28538,303884
175588,295435
44675,335416
37505,158104
44898,243437
52388,277469
192711,267373
52388,277445
182557,298258
54201,271713
48270,277786
43720,249974
40092,357811
172628,264882
43720,249882
59133,200969
48018,181837
359900,376208
141450,347364
152355,304520
160357,347052
141841,252043
52388,277401
52388,277462
93147,371221
52388,277509
52388,277477
28538,303691
49091,315580
145058,228270
52388,277507
133679,303752
48270,268076
28538,303700
43720,250078
52388,277549
53499,277790
142824,410622
159306,330760
171889,300241
44146,262203
28538,303561
461393,331384
28538,303410
43720,249993
52388,277632
28538,303903
168708,405376
52301,268314
55364,264592
52760,269877
136643,237827
130742,210509
43720,249947
460821,273837
43973,216554
28538,303968
28538,303536
181303,254695
48494,297233
52388,277491
43720,249944
52388,277485
43720,250177
129380,211782
103675,373013
172142,192853
52760,269937
43720,249970
177687,182160
171460,263367
52760,269875
47886,316252
28538,303896
54201,271871
45550,255063
54104,288723
170569,217466
149306,292824
52388,277560
28538,303753
135094,247304
130667,152879
175221,218398
43720,250085
50448,361483
52388,277504
143453,351351
52388,277492
112329,384536
43720,249994
28538,303483
44795,223480
28538,303679
447851,259378
448762,285721
166375,308056
108129,178542
41620,282086
139735,355897
52388,277599
43720,249957
104659,218269
154807,410007
52388,277450
141248,228009
52301,268185
196487,277418
141764,295925
41877,164333
42519,230457
104187,298734
106154,290777
149068,284830
52388,277538
47494,290398
52760,269958
166640,208803
129380,211782
150433,137777
52388,277536
448114,304226
54104,288617
46827,269506
41243,246225
143472,244727
52388,277509
163247,395662
167174,246237
47167,277554
52388,277517
171174,282607
93834,366484
43732,146804
173089,174936
111537,381037
143109,318268
111894,231836
166664,156427
52388,277402
119630,226246
144671,163630
43720,249837
150650,95114
28538,303804
156270,405890
170050,353789
28538,304104
174160,330604
47002,274161
48314,311423
173980,394304
148380,365751
28538,303968
102614,183905
52388,277533
52388,277691
192715,261504
28538,303599
46313,354768
176198,243725
28538,303726
174947,229405
447660,273911
52760,269900
52760,269866
31009,228983
52388,277374
147072,351275
442985,229236
151350,308519
54156,186133
160893,295583
47145,315972
52760,269917
28538,303807
60464,299164
183439,289271
159504,227978
151751,376400
155904,351365
92725,357963
43720,249858
52388,277538
52388,277536
170608,233485
103723,369078
443319,344283
52388,277533
28538,303971
28538,303803
28538,303827
174688,315759
30531,248416
117518,385976
157305,356346
52388,277488
52388,277563
47430,311386
108151,359316
143652,405046
110744,238444
42222,307157
153906,375970
52388,277552
184533,293016
129150,288796
46728,289030
103182,177820
143159,188879
43720,250134
45499,256045
48261,332561
43720,249831
168708,405376
28538,304085
445329,229855
154915,336714
104334,189892
152684,395869
28538,303617
41613,240440
49673,256116
43720,249951
178944,227427
52388,277584
52388,277456
44128,307392
48116,274166
192667,399663
41971,208804
461029,268757
178040,425865
28538,303872
47167,277554
52388,277589
28538,303782
147810,305942
160786,329050
28538,303712
52388,277586
52388,277638
52388,277630
103823,376316
40553,219739
38568,120317
28538,303770
41903,264732
48819,325784
49669,304774
42813,228170
55265,299254
42947,308180
180972,444573
120910,287577
45696,290434
197266,267900
99495,317262
129380,196678
163879,235706
52760,269919
52388,277634
43720,249952
28538,303539
52388,277653
154425,360336
168365,320220
103211,191497
149876,312041
100586,374483
28538,304043
28538,303561
52388,277473
144277,374907
162941,276381
166018,358907
43720,249972
150409,241286
172792,256843
28538,303718
52760,269940
48726,279548
28538,303533
52760,269913
28538,303692
182592,240945
28538,303930
52388,277395
163410,452557
136937,388383
147751,298300
46062,233258
43720,250075
43720,249603
49687,385439
137478,355710
43186,266311
46894,340221
122464,283944
52760,269859
52388,277472
45670,373785
178701,242244
143256,349984
28538,303426
52388,277497
37281,197405
139645,230215
28538,303548
52388,277386
162919,363348
118802,228202
178954,353804
46481,248739
42198,309209
174365,241221
143542,426499
28538,303699
46183,351797
28538,303696
43720,249965
52760,269936
28538,303705
47845,261619
28538,303766
53115,261489
54201,271699
161364,275866
168682,312207
384162,270381
153286,358022
54201,271825
109249,346142
445615,345530
42301,166189
158178,203534
43720,250120
52301,268275
49397,309117
43720,249762
52815,267036
28538,303801
48205,305837
180458,314602
442985,229236
28538,303372
52760,269933
28538,303726
43720,249839
59876,194579
142708,358293
163124,261832
41536,236164
48440,280349
143980,406141
47301,225455
446769,174932
52760,269931
43720,250182
164838,389454
445329,229855
152116,352316
165642,322312
150008,345168
174073,261851
175038,369523
181293,268560
52622,229054
141411,350900
28538,303643
28538,303709
43720,250103
43720,250104
128032,327651
28538,303552
166420,307154
47599,340940
52388,277584
155027,322684
52815,240536
52263,160781
52388,277492
38135,185316
112978,298270
52301,268418
28538,303731
459681,274708
152352,181998
167977,285085
162338,328897
199420,423159
28538,304072
52388,277497
126001,251611
52388,277459
47474,291518
28538,303638
52760,269961
43720,249432
38145,152249
54104,288540
42218,243175
47887,333043
47079,394845
151561,413323
41377,243430
31062,243438
108901,202859
180855,295475
175318,176251
43720,249846
51091,417585
460298,248505
139403,456217
52388,277559
43720,250135
28538,303778
124926,348367
174771,206119
28538,304034
28538,303807
29501,244630
52760,269949
36122,214702
41647,219497
54201,271733
141675,164738
45612,375580
209892,344655
161149,281684
28538,303543
43720,250049
35106,387892
140752,379135
31949,293044
47856,177276
154770,372279
159208,384896
462022,305098
177398,229426
150473,398129
65598,326655
48508,270592
446589,241279
59133,201006
146500,404832
52388,277632
154536,356234
52388,277638
119423,459763
46725,343729
151548,277999
54201,271841
28538,303580
135934,230574
52388,277540
40966,219910
150108,328255
101014,328108
52388,277580
52388,277582
144107,345110
50849,205979
111784,384757
158708,167490
28538,303569
189481,360664
110752,386887
52388,277547
54201,271691
52760,269907
164316,260289
31067,232022
158251,332845
182631,346689
128650,284073
53439,176291
52388,277462
151242,208040
52388,277491
52388,277456
52760,269872
205590,313792
54201,271659
54104,288519
28538,303656
52388,277480
28538,303729
152110,347548
459674,274183
28538,303795
137051,235942
43720,249851
162610,293624
121507,282415
28601,164900
52388,277534
52388,277471
445329,229855
193627,362635
52388,277582
154548,353225
140232,249721
43720,249969
48032,265565
153896,221458
42108,275427
66018,157190
47513,332794
33950,203124
142400,336965
129084,229568
46869,255789
28538,303781
95112,322125
28538,303571
59876,194583
